device,device_type,conf_os_fmly_nm,conf_browser_fmly_nm,user_agent_long_tx
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 7.0; 2PS64 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.72 Mobile Safari/537.36"
Mobile,Android Tablet,Android,Other,UCWEB/2.0 (MIDP-2.0; U; Adr 4.4.2; en-US; HTC_Desire_610) U2/1.0.0 UCBrowser/10.9.0.946 U2/1.0.0 Mobile
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G610Y Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36"
Mobile,Android,Android,Other,"Mozilla/5.0 (Linux; U; Android 5.0.1; en-US; SPH-L720 Build/LRX22C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.4.2.995 U3/0.8.0 Mobile Safari/534.30"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 4.4.2; SAMSUNG-SGH-I747 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.72 Mobile Safari/537.36"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 526GPLUS dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.98 Mobile Safari/537.36"
Mobile,iPhone,iOS,Safari,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_2 like Mac OS X; zh-cn) AppleWebKit/601.1.39 (KHTML, like Gecko) Version/8.0 Mobile/12A4345 Sarafi/601.1.56"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 7.0; LG-H831 Build/NRD90U; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.98 Mobile Safari/537.36"
Tablet,iPad,iOS,Safari,"Mozilla/5.0 (iPad; CPU OS 10_3 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) GSA/4.2.0.37439 Mobile/14E277 Safari/9537.53"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 6.0; E5663 Build/30.2.B.1.21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.132 Mobile Safari/537.36"
Tablet,Android Tablet,Android,Chrome,"Mozilla/5.0 (Linux; Android 7.0; 9026T Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Safari/537.36"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 6.0.1; KYOCERA-E6820 Build/1.017AT.61.b; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/59.0.3071.125 Mobile Safari/537.36"
Mobile,iPhone,iOS,Safari,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_1 like Mac OS X; zh-cn) AppleWebKit/601.1.39 (KHTML, like Gecko) Version/8.0 Mobile/12B436 Sarafi/601.1.56"
Mobile,Android Tablet,Android,Other,Opera/9.80 (Android; Opera Mini/16.0.2168/69.162; U; id) Presto/2.12.423 Version/12.16
Tablet,Android Tablet,Android,Chrome,"Mozilla/5.0 (Linux; Android 5.0.2; SM-P550 Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.98 Safari/537.36"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 5.1; P9 Build/LMY47D; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/43.0.2357.121 Mobile Safari/537.36"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 6.0.1; D6653 Build/23.5.A.0.570) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.132 Mobile Safari/537.36"
Mobile,Android,Android,Other,"Mozilla/5.0 (Linux; U; Android 6.0.1; SM-N910T3 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.116 Mobile Safari/537.36 OPR/29.0.2254.120398"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 4.4.4; Coolpad A118 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/33.0.0.0 Mobile Safari/537.36"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 5.1.1; SM-J320F Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.98 Mobile Safari/537.36"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 5.1; Infinix HOT 3 Pro Build/LMY47I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 6.0; TECNO W4 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.98 Mobile Safari/537.36"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 7.0; SM-G935V Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.98 Mobile Safari/537.36 SamsungBrowser/CrossApp/0.1.126"
Desktop,PC,Windows,Chrome,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3216.0 Safari/537.36"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 5.0.2; Blade V6 Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.132 Mobile Safari/537.36"
Tablet,Android Tablet,Android,Chrome,"Mozilla/5.0 (Linux; Android 7.1.1; Nexus 9 Build/N4F26T; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 Safari/537.36 ACHEETAHI/1"
Desktop,PC,Windows,Other,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.104 Safari/537.36 Core/1.53.2595.400 QQBrowser/9.6.10875.400"
Mobile,iPhone,iOS,Safari,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTML, like Gecko) Mobile/14C92 Instagram 10.27.0 (iPhone8,4; iOS 10_2; en_US; en-US; scale=2.00; gamut=normal; 640x1136)"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 4.4.4; XT1080 Build/SU6-7.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36"
Desktop,PC,Windows,Chrome,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3222.0 Safari/537.36"
Tablet,Android Tablet,Android,Chrome,"Mozilla/5.0 (Linux; Android 4.4.2; M8S PLUS Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.132 Safari/537.36"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G550T1 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/56.0.2924.87 Mobile Safari/537.36 Instagram 10.25.1 Android (23/6.0.1; 320dpi; 720x1280; samsung; SM-G550T1; on5ltemtr; universal3475; en_US)"
Desktop,PC,Windows,Chrome,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; chromeframe/23.0.1271.97; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET4.0C)
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 7.1.2; AO5510 Build/NJH47F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/63.0.3239.83 Mobile Safari/537.36"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 7.1.1; SM-J510FN Build/NMF26X; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/63.0.3239.111 Mobile Safari/537.36 Flipboard-Briefing/2.8.2"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 4.2.2; Lenovo S860 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.136 Mobile Safari/537.36"
Mobile,Android Tablet,Android,Android,UCWEB/2.0 (Java; U; MIDP-2.0; Nokia203/20.37) U2/1.0.0 UCMini/10.7.8.806 (SpeedMode; Proxy; Android 4.2.2; ST238 ) U2/1.0.0 Mobile
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 7.0; LGLS992 Build/NRD90U; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/62.0.3202.84 Mobile Safari/537.36 Snapchat/10.22.5.0 (LGLS992; Android 7.0#1708611428a03#24; gzip)"
Mobile,Android,Android,Other,"Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-J327W-parrot Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/6.2 Chrome/56.0.2924.87 Mobile Safari/537.36"
Tablet,Android Tablet,Android,Chrome,"Mozilla/5.0 (Linux; Android 7.0; ZUK Z2131 Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/53.0.2785.49 Mobile MQQBrowser/6.2 TBS/043613 Safari/537.36 MicroMessenger/6.5.13.1100 NetType/WIFI Language/zh_CN"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 6.0; EVA-AL00 Build/HUAWEIEVA-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/45.0.2454.95 Mobile Safari/537.36 MicroMessenger/6.5.22.1160 NetType/4G Language/en"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 5.0.2; MEO Smart A80 Build/LRX22G; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/51.0.2704.81 Mobile Safari/537.36"
Mobile,Android,Android,Other,"Mozilla/5.0 (Linux; U; Android 6.0; en-US; PSP3537DUO Build/MRA58K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/10.10.8.820 U3/0.8.0 Mobile Safari/534.30"
Desktop,PC,Windows,Chrome,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 7.0; G3123 Build/40.0.A.6.162) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.107 Mobile Safari/537.36"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 7.1.1; XT1635-01 Build/NDNS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.107 Mobile Safari/537.36"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 6.0.1; ASUS_Z01BDC Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.107 Mobile Safari/537.36"
Desktop,PC,Mac,Safari,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/604.5.2 (KHTML, like Gecko) Version/11.0.3 Safari/604.5.2"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 7.1.1; Pixel Build/NOF27B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.107 Mobile Safari/537.36"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 6.0.1; Z957 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 7.1.1; PH-1 Build/NMJ20D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 5.1.1; RS987 Build/LMY47V; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/63.0.3239.111 Mobile Safari/537.36"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 7.1.1; Moto E (4) Build/NDQS26.69-23-2-3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.71 Mobile Safari/537.36"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 4.1.2; SPH-L710 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36"
Desktop,PC,Windows,Firefox,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:51.0) Gecko/20100101 VgvepBNa-35 VqQ0O3IK-27 Firefox/51.0
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 8.0.0; Pixel XL Build/OPR3.170623.013; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/63.0.3239.111 Mobile Safari/537.36 Snapchat/10.23.6.0 (Pixel XL; Android 8.0.0#4397526#26; gzip)"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 6.0.1; Z799VL Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/63.0.3239.111 Mobile Safari/537.36"
Desktop,PC,Windows,IE,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; xs-khfvj_tatd0;CioJ0r; rv:11.0) like Gecko
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 7.0; SM-G950U Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/63.0.3239.111 Mobile Safari/537.36 Snapchat/10.23.7.0 (SM-G950U; Android 7.0#G950USQU1AQJ8#24; gzip)"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 6.0.1; SM-J500F Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 mCent/0.13.1068"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 7.0; FRD-L14 Build/HUAWEIFRD-L14; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/63.0.3239.111 Mobile Safari/537.36 Snapchat/10.23.7.0 (FRD-L14; Android 7.0#C567B389#24; gzip)"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 5.1.1; LGLS751 Build/LMY47V; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 Mobile Safari/537.36 Instagram 10.30.0 Android (22/5.1.1; 320dpi; 720x1188; LGE/lge; LGLS751; c90nas; c90nas; en_US)"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 6.0.1; LGUS110 Build/MXB48T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.107 Mobile Safari/537.36"
Mobile,Android,Android,Other,"Mozilla/5.0 (Linux; Android 5.1; C6740N Build/LMY47O) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Crosswalk/24.53.595.0 Mobile Safari/537.36"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 5.1; BLU DASH M Build/LMY47I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 7.1.1; Moto E (4) Plus Build/NPR26.58-25; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/63.0.3239.111 Mobile Safari/537.36 Snapchat/10.23.16.0 Beta (Moto E (4) Plus; Android 7.1.1#27#25; gzip)"
Mobile,iPhone,iOS,Safari,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_1 like Mac OS X) AppleWebKit/604.4.7 (KHTML, like Gecko) Mobile/15C153 MicroMessenger/6.6.1 NetType/4G Language/en"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 6.0.1; vivo X9 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.102 Mobile Safari/537.36 VivoBrowser/5.2.30"
Desktop,PC,Mac,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3289.0 Safari/537.36"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 5.1; XT1049 Build/LPA23.12-39-R-19; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/51.0.2704.81 Mobile Safari/537.36"
Desktop,PC,Windows,IE,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; xs-1pud6MYhgd0;rBUViE; rv:11.0) like Gecko
Mobile,Android,Android,Android,"Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Explorer A310e Build/GRJ90) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
Desktop,PC,Windows,IE,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MASA; BRI/1; .NET4.0C; InfoPath.2; .NET CLR 1.1.4322; BRI/2)
Tablet,Android Tablet,Android,Other,Opera/9.80 (Android; Opera Mini/7.5.32193/29.3507; U; en) Presto/2.8.119 Version/11.10
Desktop,PC,Windows,IE,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.4; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.2)
Desktop,PC,Windows,IE,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.4; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; MDDC; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.3; BRI/2; .NAP 1.0)
Desktop,Other,Windows,Other,Mozilla/4.0 (compatible; MSIE 8.0; Trident 4.0; Windows 98; Avant Browser; FDM; .NET CLR 3.9.26)
Desktop,PC,Windows,IE,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.4; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.1; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; BRI/2; .NET4.0C; .NET4.0E)
Desktop,PC,Windows,IE,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; Open Codecs 0.85.17777; MSN OptimizedIE8;ENUS; AskTB5.6)
Tablet,Android Tablet,Android,Chrome,"Mozilla/5.0 (Linux; Android 4.1.2; SCH-I535 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.48 Mobile Safari/537.36"
Desktop,PC,Windows,IE,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MDDS; Tablet PC 2.0)
Desktop,PC,Windows,IE,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.4; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.2; .NET4.0E; IPH 1.1.21.4019; MALC)
Mobile,Other,Other,Other,"Mozilla/5.0 (BB10; Touch) AppleWebKit/537.10+ (KHTML, like Gecko) Version/10.1.0.4651 Mobile Safari/537.10+"
Desktop,PC,Windows,Other,Mozilla/4.0 (compatible; MSIE 8.0; AOL 9.7; AOLBuild 4343.19; Windows NT 6.0; Trident/4.0; SearchToolbar 1.2; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.21022; .NET CLR 3.5.30729; .NET4.0C; SRS_IT_E8790271B5765D5A33AA96; .NET CLR 3.0.30729)
Desktop,PC,Windows,Chrome,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; chromeframe/27.0.1453.94; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E; MS-RTC LM 8)
Mobile,Android,Android,Android,"Mozilla/5.0 (Linux; U; Android 4.2.2; en-us; SGH-I317 Build/JDQ39E; CyanogenMod-10.1.0) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 Flipboard/2.0.3/565,2.0.3.565,2013-06-11 00:40, -0700, us"
Desktop,PC,Windows,IE,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; SynapseWorkstation.3.2.1; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET CLR 2.0.50727)
Desktop,PC,Windows,IE,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; FunWebProducts-AskJeevesJapan; GTB7.2; .NET CLR 2.0.50727; YTB730)
Tablet,iPad,iOS,Safari,"Mozilla/5.0 (iPad; U; CPU OS 4_3_2 like Mac OS X; sv-se) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8H7 Safari/6533.18.5"
Desktop,PC,Windows,IE,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; CPNTDF; BRI/1; BRI/2; .NET4.0C; McAfee)
Desktop,PC,Windows,IE,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.4; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.0.04506.30; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.1)
Mobile,Android,Android,Android,"Mozilla/5.0 (Linux; U; Android 4.0.4; en-us; SPH-D710VMUB Build/IMM76I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 Maxthon"
Mobile,Android,Android,Android,"Mozilla/5.0 (Linux; U; Android 4.2.2; en-us; GT-N7105 Build/JDQ39; CyanogenMod-10.1) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 4.0.4; VS840 4G Build/IMM76D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.81 Mobile Safari/537.36"
Mobile,Android,Android,Other,"Mozilla/5.0 (Linux; Android 4.1.2; N800 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.166 Mobile Safari/537.36 OPR/20.0.1396.73172"
Mobile,Android,Android,Android,"Mozilla/5.0 (Linux; U; Android 4.1.2; ko-kr; SHV-E120L Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
Desktop,PC,Windows,IE,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; FCTB100815; GTB7.4; .NET CLR 1.1.4322; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET CLR 2.0.50727)
Desktop,PC,Windows,IE,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.4; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET CLR 1.1.4322; MS-RTC EA 2)
Desktop,PC,Linux,Firefox,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.7) Gecko/20100303 Firefox/3.5 (SliTaz GNU/Linux)
Desktop,PC,Windows,IE,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E; AskTbAD4/5.15.4.23821; BOIE8;ENUS)
Desktop,PC,Windows,Other,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; GTB7.4; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET4.0C; .NET4.0E; MSOffice 12)
Desktop,PC,Windows,IE,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 1.1.4322; .NET CLR 3.5.30729; .NET CLR 3.0.30618; AskTbWBR/5.8.0.12304)
Desktop,PC,Windows,IE,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) ; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; MDDR; .NET CLR 1.0.370
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 4.2.2; SAMSUNG-SM-C105A Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.99 Mobile Safari/537.36"
Desktop,PC,Windows,IE,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; BTRS129567; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; BRI/1)
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 5.1; P1 prime Build/LMY47I; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/43.0.2357.121 Mobile Safari/537.36"
Desktop,PC,Windows,IE,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; xs-HZij7fH-9vY;ChFV0O; rv:11.0) like Gecko
Desktop,PC,Windows,IE,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; .NET4.0E; IPH 1.1.21.4019; ms-office)
Tablet,Android Tablet,Android,Chrome,"Mozilla/5.0 (Linux; Android 4.4.0; DL700D Build/DIGILAND) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Safari/537.36"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 6.0.1; SM-N910C Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/63.0.3239.111 Mobile Safari/537.36 Flipboard/4.1.9/4323,4.1.9.4323"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 7.0; SM-N920P Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/63.0.3239.111 Mobile Safari/537.36 Flipboard/4.1.8/4313,4.1.8.4313"
Mobile,iPhone,iOS,Safari,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/602.3.12 (KHTML, like Gecko) Mobile/14E304 Twitter for iPhone/7.14"
Mobile,Android,Android,Chrome,"Mozilla/5.0 (Linux; Android 6.0.1; SM-N915V Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/63.0.3239.111 Mobile Safari/537.36 Flipboard/4.1.9/4323,4.1.9.4323"
